,deal_id,deal_size,deal_date,ceo_id,network,smile,tweet_count,ebk_v,ebk_a,ebk_d
1052,184417-39T,30.67,01-Dec-2021,136267-03P,186.0,dominant,1.0,0.541744887828827,0.527337968349457,0.545327723026276
1053,127928-71T,30.67,28-Jun-2021,189598-78P,19.0,rewarding,6.0,0.506990015506744,0.514362275600433,0.528254628181458
1054,177957-82T,30.73,09-Jul-2021,30350-17P,1759.0,rewarding,29.0,0.508138000965118,0.51857054233551,0.536921322345734
1055,182013-76T,30.73,16-Jul-2021,117387-91P,447.0,dominant,24.0,0.5191770195961,0.519477009773254,0.54109126329422
1056,184582-63T,30.79,06-Dec-2021,241518-52P,75222.0,rewarding,656.0,0.510842442512512,0.512246549129486,0.528766214847565
1057,181643-95T,30.83,12-Oct-2021,137917-45P,2323.0,,411.0,0.510053157806397,0.516256749629974,0.533682405948639
1058,121829-05T,30.99,23-Feb-2021,75567-70P,686.0,rewarding,2.0,0.514650404453278,0.506071209907532,0.530589878559113
1059,185180-23T,30.99,15-Dec-2021,210601-18P,5686.0,rewarding,152.0,0.52345210313797,0.519901633262634,0.535487711429596
1060,167923-00T,31.02,04-Mar-2021,255521-62P,7561.0,dominant,88.0,0.507930040359497,0.516065955162048,0.531655550003052
1061,182798-47T,31.04,29-Oct-2021,235648-00P,406.0,affiliative,2.0,0.534157991409302,0.532639861106873,0.546882271766663
1062,164760-13T,31.16,12-Jan-2021,192143-17P,9112.0,dominant,708.0,0.504750490188599,0.5154709815979,0.532139122486115
1063,174569-68T,31.17,17-Jun-2021,227559-16P,3642.0,rewarding,45.0,0.514076113700867,0.510766863822937,0.525981605052948
1064,161206-21T,31.37,08-Feb-2021,206645-95P,185.0,rewarding,2.0,0.559215784072876,0.531845450401306,0.535445094108582
1065,167899-78T,31.43,04-Mar-2021,46679-32P,3537.0,affiliative,69.0,0.521408021450043,0.519032776355743,0.541393756866455
1066,184633-03T,31.67,06-Dec-2021,284482-09P,7240.0,,67.0,0.51481956243515,0.513799846172333,0.534378349781036
1067,178603-21T,31.79,18-Aug-2021,192959-65P,159.0,rewarding,5.0,0.533446788787842,0.517343044281006,0.53619921207428
1068,174010-60T,31.87,09-Jun-2021,203240-71P,229.0,rewarding,5.0,0.51722639799118,0.527556359767914,0.540293455123901
1069,174996-73T,32.23,24-Jun-2021,38582-20P,1302.0,dominant,444.0,0.51792711019516,0.519074678421021,0.535269975662231
1070,179232-22T,32.30,31-Aug-2021,197234-38P,18.0,,0.0,,,
1071,185754-25T,32.68,10-Dec-2021,175685-23P,1454.0,affiliative,48.0,0.509666979312897,0.520716428756714,0.533069491386414
1072,171873-55T,32.76,26-Apr-2021,53967-34P,279.0,affiliative,2.0,0.515159964561462,0.514815926551819,0.531675934791565
1073,176496-49T,32.85,11-Jun-2021,118780-48P,1973.0,,215.0,0.520198822021484,0.510041296482086,0.531334936618805
1074,174407-05T,32.85,15-Jun-2021,83795-41P,1073.0,rewarding,9.0,0.520351469516754,0.513801693916321,0.53289932012558
1075,169198-12T,32.86,20-Jan-2021,43261-03P,5173.0,dominant,571.0,0.51675409078598,0.516356945037842,0.536368489265442
1076,180880-84T,32.87,15-Sep-2021,88627-60P,12563.0,dominant,4.0,0.514611482620239,0.520447492599487,0.536827087402344
1077,172764-46T,33.00,25-May-2021,69915-70P,570.0,affiliative,59.0,0.517116010189056,0.517176687717438,0.535820543766022
1078,168119-74T,33.01,24-May-2021,232797-52P,11521.0,dominant,1254.0,0.497359275817871,0.511322498321533,0.529551982879639
1079,166493-26T,33.04,09-Feb-2021,91556-38P,15466.0,dominant,1.0,0.549548923969269,0.518436431884766,0.547603785991669
1080,166665-79T,33.05,11-Feb-2021,85608-82P,960.0,dominant,55.0,0.519073665142059,0.520406663417816,0.535327255725861
1081,165093-67T,33.06,12-Feb-2021,71256-16P,1150.0,dominant,27.0,0.506905376911163,0.505621254444122,0.530838906764984
1082,167260-60T,33.06,12-Feb-2021,147738-97P,13367.0,rewarding,1168.0,0.50930792093277,0.515298426151276,0.533287465572357
1083,172444-51T,33.10,18-May-2021,162498-25P,8381.0,,0.0,,,
1084,168180-13T,33.12,08-Mar-2021,233246-62P,10038.0,dominant,189.0,0.51340663433075,0.522228896617889,0.534584760665894
1085,168267-16T,33.15,10-Mar-2021,126586-81P,840.0,,128.0,0.524859547615051,0.510041832923889,0.538438081741333
1086,168199-84T,33.15,10-Mar-2021,202315-78P,1130.0,affiliative,12.0,0.530335962772369,0.527980923652649,0.544886410236359
1087,168342-49T,33.16,11-Mar-2021,102349-45P,347.0,dominant,1.0,0.536973834037781,0.52342826128006,0.548170030117035
1088,171957-43T,33.21,11-May-2021,210821-14P,305.0,dominant,20.0,0.537136733531952,0.524577021598816,0.543029844760895
1089,171645-76T,33.35,05-May-2021,101287-18P,3745.0,rewarding,405.0,0.514932096004486,0.512308061122894,0.531355857849121
1090,169105-69T,33.38,24-Mar-2021,136825-75P,26693.0,dominant,284.0,0.510073482990265,0.517099022865295,0.532142221927643
1091,169238-35T,33.41,25-Mar-2021,242939-53P,5045.0,,411.0,0.526557624340057,0.512069046497345,0.53723007440567
1092,171700-57T,33.41,25-Mar-2021,40509-28P,13785.0,rewarding,27.0,0.516248464584351,0.518002152442932,0.538130104541779
1093,174471-85T,33.43,16-Jun-2021,168858-82P,515.0,rewarding,27.0,0.537007212638855,0.523634314537048,0.551111340522766
1094,180122-59T,33.44,01-May-2021,238661-29P,321.0,affiliative,0.0,,,
1095,169543-54T,33.56,30-Mar-2021,117519-13P,1482.0,dominant,267.0,0.516721606254578,0.519357323646545,0.538831770420075
1096,170356-06T,33.60,31-Mar-2021,104837-59P,4660.0,dominant,53.0,0.515646934509277,0.515488743782044,0.532187223434448
1097,176433-67T,33.62,14-Jul-2021,130237-84P,614.0,affiliative,36.0,0.521533250808716,0.517142057418823,0.539000272750855
1098,170813-53T,33.70,21-Apr-2021,203279-86P,283.0,,540.0,0.521396100521088,0.505624830722809,0.536538779735565
1099,170687-98T,33.72,20-Apr-2021,104701-24P,357.0,rewarding,9.0,0.521742105484009,0.521244764328003,0.542328715324402
1100,170440-21T,33.74,15-Apr-2021,52873-03P,165.0,rewarding,4.0,0.512589871883392,0.522606134414673,0.53193861246109
1101,183687-22T,33.78,18-Nov-2021,235229-77P,485.0,affiliative,82.0,0.507431447505951,0.511440575122833,0.531559407711029
1102,180750-07T,33.91,24-Sep-2021,221670-10P,36.0,,23.0,0.530355989933014,0.525043845176697,0.545389652252197
1103,178530-76T,33.91,18-Aug-2021,214237-36P,548.0,rewarding,183.0,0.520067572593689,0.518149018287659,0.542022526264191
1104,177558-31T,33.91,01-Aug-2021,179977-51P,378.0,,51.0,0.521777927875519,0.514226853847504,0.530992090702057
1105,180195-04T,33.92,16-Sep-2021,111903-13P,175.0,rewarding,0.0,,,
1106,180019-63T,33.93,14-Sep-2021,35405-74P,,,31.0,0.524890720844269,0.520188689231873,0.54601663351059
1107,179850-52T,33.96,08-Sep-2021,101599-57P,275.0,affiliative,4.0,0.519886076450348,0.524522960186005,0.542953789234161
1108,182080-45T,34.03,26-Aug-2021,240454-54P,168.0,,38.0,0.535747289657593,0.518707752227783,0.546542942523956
1109,182319-13T,34.45,25-Oct-2021,237984-76P,538.0,,57.0,0.513069450855255,0.513374388217926,0.528255820274353
1110,182426-68T,34.48,28-Oct-2021,110626-93P,227.0,affiliative,13.0,0.526291608810425,0.514156937599182,0.539665758609772
1111,182372-59T,34.48,27-Oct-2021,184264-93P,211.0,,24.0,0.527317106723785,0.527027547359467,0.542734801769257
1112,170813-62T,34.55,21-Apr-2021,210989-80P,1338.0,dominant,75.0,0.500422477722168,0.512292802333832,0.535344243049622
1113,183680-65T,34.64,18-Nov-2021,42751-27P,557.0,rewarding,5.0,0.518369078636169,0.522274911403656,0.532800376415253
1114,181915-93T,35.26,19-Oct-2021,190201-33P,55.0,dominant,5.0,0.512761116027832,0.514435589313507,0.526226282119751
1115,185096-53T,35.39,14-Dec-2021,186510-88P,830.0,,57.0,0.500232338905335,0.511766195297241,0.53130042552948
1116,185039-47T,35.39,14-Dec-2021,117030-07P,366.0,dominant,75.0,0.513262093067169,0.517708599567413,0.533362686634064
1117,185139-28T,35.41,15-Dec-2021,216159-76P,38.0,rewarding,6.0,0.518899381160736,0.510376870632172,0.535650312900543
1118,166481-83T,35.50,08-Feb-2021,45184-51P,1533.0,affiliative,500.0,0.502352118492127,0.512762069702148,0.531377077102661
1119,164422-27T,35.67,05-Jan-2021,214650-19P,257.0,rewarding,0.0,,,
1120,170193-43T,35.87,29-Jan-2021,221864-86P,11.0,,0.0,,,
1121,181251-46T,36.21,12-Oct-2021,208731-97P,64.0,,12.0,0.514878690242767,0.516590654850006,0.542385280132294
1122,182946-88T,36.22,03-Nov-2021,132467-41P,497.0,affiliative,4.0,0.539237201213837,0.538642346858978,0.543584942817688
1123,165601-63T,36.38,26-Jan-2021,41881-15P,164.0,,0.0,,,
1124,175272-94T,36.96,07-Jun-2021,194984-38P,609.0,rewarding,670.0,0.497886627912521,0.513771653175354,0.530291676521301
1125,159879-88T,36.97,17-Jun-2021,61844-77P,2147.0,affiliative,69.0,0.508566558361054,0.518831551074982,0.537252962589264
1126,166722-31T,36.99,26-Jan-2021,253448-83P,1209.0,rewarding,14.0,0.522681653499603,0.521242558956146,0.545032918453217
1127,165991-24T,37.01,01-Feb-2021,36802-54P,23014.0,dominant,245.0,0.519547700881958,0.520111620426178,0.538159251213074
1128,173289-52T,37.04,01-Jun-2021,39666-07P,12147.0,,29.0,0.54327255487442,0.522519767284393,0.547192394733429
1129,180922-96T,37.14,24-May-2021,50845-60P,6270.0,rewarding,25.0,0.516906917095184,0.519841909408569,0.541770577430725
1130,167349-79T,37.19,24-Feb-2021,93983-59P,5671.0,,243.0,0.525944948196411,0.521081328392029,0.54330575466156
1131,167258-62T,37.19,23-Feb-2021,63128-62P,16125.0,affiliative,215.0,0.510556638240814,0.515691161155701,0.53544420003891
1132,183558-43T,37.70,16-Nov-2021,103677-85P,1107.0,,25.0,0.532289028167725,0.516857206821442,0.542406022548676
1133,168632-29T,37.72,23-Mar-2021,168240-79P,6494.0,,171.0,0.518704891204834,0.513005673885346,0.533956527709961
1134,173269-90T,37.86,01-Jun-2021,74295-64P,334.0,affiliative,0.0,,,
1135,139968-64T,37.96,12-Apr-2021,38262-97P,261.0,rewarding,114.0,0.514857828617096,0.516856074333191,0.534355103969574
1136,179456-23T,38.26,02-Sep-2021,42514-48P,2834.0,dominant,159.0,0.520129144191742,0.520078063011169,0.537742972373962
1137,181700-92T,38.61,14-Oct-2021,97040-44P,142.0,rewarding,3.0,0.543703973293304,0.536362946033478,0.548199415206909
1138,181891-72T,38.70,19-Oct-2021,59951-62P,11090.0,dominant,591.0,0.509161651134491,0.516845285892487,0.534331321716309
1139,181950-85T,38.71,20-Oct-2021,43394-77P,540.0,,,,,
1140,183438-01T,38.88,15-Nov-2021,126894-61P,12057.0,affiliative,52.0,0.500994741916657,0.5140460729599,0.531588137149811
1141,178051-51T,38.94,10-Aug-2021,214810-21P,787.0,rewarding,12.0,0.531884491443634,0.531986117362976,0.541816771030426
1142,176004-82T,39.02,07-Jul-2021,57702-88P,1843.0,dominant,1.0,0.55921083688736,0.52226597070694,0.542444229125977
1143,186139-90T,39.22,24-Nov-2021,218238-49P,107.0,affiliative,0.0,,,
1144,167891-14T,39.24,18-Feb-2021,201001-78P,307.0,rewarding,14.0,0.512353718280792,0.520744264125824,0.537491798400879
1145,179449-84T,39.53,02-Sep-2021,182748-70P,2571.0,dominant,226.0,0.511213779449463,0.513158202171326,0.530976235866547
1146,174702-97T,39.58,21-Jun-2021,44506-81P,,,139.0,0.505416572093964,0.512593746185303,0.529485583305359
1147,170750-71T,39.62,20-Apr-2021,104011-48P,2090.0,dominant,200.0,0.513133406639099,0.521477997303009,0.53681081533432
1148,169897-15T,39.90,09-Sep-2021,110860-57P,1003.0,dominant,12.0,0.526074767112732,0.516914367675781,0.535102725028992
1149,182285-20T,40.49,26-Oct-2021,63238-87P,1075.0,rewarding,31.0,0.505965530872345,0.514964938163757,0.538489282131195
1150,171954-46T,41.07,07-Jun-2021,171649-72P,170.0,,336.0,0.521536707878113,0.517048120498657,0.539230227470398
1151,155130-94T,41.10,01-Jan-2021,135364-60P,348.0,rewarding,10.0,0.525987327098846,0.520478367805481,0.537155270576477
1152,134682-31T,41.12,02-Feb-2021,219394-99P,49.0,rewarding,1.0,0.537212908267975,0.517798483371735,0.548734247684479
1153,174726-37T,41.23,21-Jun-2021,117748-63P,210.0,dominant,83.0,0.528480112552643,0.519613683223724,0.543599963188171
1154,165013-30T,41.30,09-Feb-2021,42876-28P,8646.0,dominant,179.0,0.51262092590332,0.518235802650452,0.536939859390259
1155,174995-47T,41.32,24-Jun-2021,91047-88P,1015.0,affiliative,240.0,0.501741886138916,0.517942249774933,0.529727816581726
1156,130480-93T,41.32,25-Feb-2021,40947-31P,1106.0,,91.0,0.516818761825562,0.517585813999176,0.537915468215942
1157,174991-69T,41.32,24-Jun-2021,116751-07P,356.0,rewarding,46.0,0.516327261924744,0.518473625183106,0.537003815174103
1158,164221-48T,41.32,23-Feb-2021,43142-23P,1523.0,,180.0,0.512830913066864,0.52171790599823,0.539548099040985
1159,168101-02T,41.42,09-Mar-2021,173448-73P,90.0,affiliative,25.0,0.52167534828186,0.52295047044754,0.538142800331116
1160,168337-90T,41.45,11-Mar-2021,215742-79P,1629.0,rewarding,58.0,0.520122289657593,0.52055287361145,0.542175471782684
1161,168342-40T,41.45,11-Mar-2021,222381-28P,735.0,rewarding,65.0,0.507352769374847,0.51776909828186,0.533207714557648
1162,173371-33T,41.45,28-Jun-2021,182117-53P,428.0,,1.0,0.528664648532867,0.536501467227936,0.547464430332184
1163,172056-97T,41.49,12-May-2021,145546-30P,77.0,affiliative,7.0,0.516557335853577,0.524282097816467,0.537939667701721
1164,171566-38T,41.75,03-May-2021,200926-72P,101.0,,0.0,,,
1165,178874-65T,41.84,24-Aug-2021,190091-44P,288.0,dominant,2.0,0.521519541740418,0.521353006362915,0.545608460903168
1166,174567-61T,41.90,17-Jun-2021,190426-78P,3334.0,dominant,249.0,0.513078808784485,0.51605612039566,0.535608887672424
1167,171137-80T,41.96,27-Apr-2021,63922-87P,108.0,rewarding,4.0,0.4902024269104,0.496145844459534,0.514732301235199
1168,139895-47T,41.96,27-Apr-2021,151120-81P,88.0,affiliative,15.0,0.506582915782929,0.509476363658905,0.535187304019928
1169,167444-92T,41.99,26-Apr-2021,154660-60P,1175.0,,20.0,0.529725551605225,0.520805597305298,0.541730642318726
1170,165895-66T,42.00,31-Mar-2021,180702-01P,2098.0,rewarding,50.0,0.514828503131867,0.518470764160156,0.535714387893677
1171,169578-73T,42.00,31-Mar-2021,15090-94P,90334.0,,6.0,0.521993577480316,0.526964366436005,0.535026609897614
1172,170877-07T,42.12,22-Apr-2021,55526-95P,1009.0,,141.0,0.527375757694244,0.518377721309662,0.543832659721375
1173,171100-72T,42.12,22-Apr-2021,39687-58P,23575.0,dominant,107.0,0.519200563430786,0.518883764743805,0.536732316017151
1174,170904-16T,42.12,22-Apr-2021,38830-06P,16446.0,rewarding,67.0,0.507003128528595,0.51855343580246,0.535997092723846
1175,176824-00T,42.14,20-Jul-2021,38411-20P,5281.0,affiliative,147.0,0.514498710632324,0.515816509723663,0.533167600631714
1176,170518-69T,42.17,16-Apr-2021,154895-23P,2491.0,affiliative,12.0,0.531876146793366,0.522882044315338,0.540362656116486
1177,174794-59T,42.19,23-Jul-2021,64330-84P,13054.0,affiliative,25.0,0.522311568260193,0.517366290092468,0.538841784000397
1178,177326-29T,42.24,26-Jul-2021,29361-34P,10851.0,rewarding,354.0,0.504813015460968,0.516207337379456,0.533047378063202
1179,177260-86T,42.26,27-Jul-2021,46745-83P,1584.0,rewarding,98.0,0.51833564043045,0.524192869663239,0.541883051395416
1180,178204-96T,42.28,01-Aug-2021,46457-92P,947.0,rewarding,1.0,0.560030519962311,0.547885358333588,0.554443717002869
1181,172781-11T,42.37,10-May-2021,80032-96P,3532.0,dominant,12.0,0.539409577846527,0.529115736484528,0.547883987426758
1182,178439-32T,42.37,17-Aug-2021,53434-00P,635.0,dominant,33.0,0.524491727352142,0.524333357810974,0.545507609844208
1183,180209-98T,42.40,16-Sep-2021,95831-92P,823.0,dominant,12.0,0.535284221172333,0.5258908867836,0.545980095863342
1184,178597-90T,42.40,19-Aug-2021,232288-30P,394.0,rewarding,94.0,0.514325857162476,0.515557110309601,0.534483790397644
1185,180052-75T,42.41,14-Sep-2021,177387-58P,211.0,dominant,445.0,0.506258726119995,0.518848299980164,0.531137526035309
1186,179019-28T,42.45,26-Aug-2021,204240-34P,10.0,dominant,25.0,0.524497866630554,0.517640709877014,0.544548511505127
1187,182403-10T,42.47,07-Sep-2021,36699-31P,60890.0,rewarding,488.0,0.506249606609345,0.514597475528717,0.530226588249207
1188,179406-37T,42.50,01-Sep-2021,67303-00P,216.0,rewarding,11.0,0.516481995582581,0.511369109153748,0.534945964813232
1189,187502-68T,42.54,10-Dec-2021,144002-44P,865.0,,121.0,0.533413171768189,0.510261476039887,0.539323091506958
1190,181504-45T,42.64,06-Oct-2021,16885-09P,1355.0,affiliative,12.0,0.513189196586609,0.517824530601502,0.541243314743042
1191,187165-09T,42.69,04-Nov-2021,129453-13P,1486.0,rewarding,2.0,0.554921090602875,0.536823153495789,0.549441754817963
1192,166151-62T,42.79,03-Feb-2021,64980-55P,92.0,dominant,105.0,0.505785703659058,0.510554969310761,0.532272458076477
1193,181589-77T,42.84,12-Oct-2021,169602-22P,602.0,affiliative,2.0,0.520585894584656,0.532610177993774,0.555209517478943
1194,183384-19T,43.02,21-Oct-2021,43217-83P,1556.0,dominant,5.0,0.536572515964508,0.524616599082947,0.548835933208466
1195,182791-81T,43.12,01-Nov-2021,69065-56P,874.0,rewarding,2.0,0.524883627891541,0.507496893405914,0.539546132087708
1196,183498-31T,43.23,16-Nov-2021,223798-15P,6184.0,dominant,363.0,0.51049017906189,0.518014550209045,0.532232701778412
1197,184710-07T,44.03,07-Dec-2021,40599-55P,456.0,rewarding,4.0,0.503104686737061,0.510432243347168,0.530701100826263
1198,169091-38T,44.23,24-Mar-2021,167514-13P,507.0,rewarding,83.0,0.504352390766144,0.514390170574188,0.531547605991364
1199,185058-55T,44.24,14-Dec-2021,62750-71P,847.0,dominant,143.0,0.510171711444855,0.515839695930481,0.533369302749634
1200,185125-60T,44.27,15-Dec-2021,96973-12P,971.0,affiliative,20.0,0.522048711776733,0.526465952396393,0.544169664382935
1201,181340-65T,44.52,06-Oct-2021,223341-67P,5055.0,rewarding,160.0,0.525918304920197,0.521688163280487,0.537777721881867
1202,166166-38T,45.24,03-Feb-2021,57320-02P,1090.0,rewarding,67.0,0.500457227230072,0.5169997215271,0.536121249198914
1203,180112-69T,45.40,15-Sep-2021,40154-59P,711.0,,69.0,0.517669320106506,0.51322877407074,0.535551130771637
1204,183584-53T,45.69,17-Nov-2021,47398-15P,2218.0,dominant,395.0,0.499457210302353,0.52153491973877,0.522005081176758
1205,171891-01T,45.70,10-May-2021,207124-84P,454.0,,48.0,0.515946567058563,0.512470662593842,0.534531891345978
1206,180036-46T,45.80,14-Sep-2021,179858-89P,733.0,dominant,590.0,0.505392491817474,0.518449246883392,0.537151277065277
1207,188164-09T,46.04,15-Dec-2021,122958-55P,3938.0,dominant,44.0,0.519874155521393,0.517664849758148,0.536741673946381
1208,175397-41T,46.45,29-Jun-2021,60943-06P,787.0,,8.0,0.525705516338348,0.521712601184845,0.543815195560455
1209,180121-06T,46.65,15-Sep-2021,151082-56P,125.0,affiliative,5.0,0.504516780376434,0.511727452278137,0.533556878566742
1210,166875-94T,47.10,16-Feb-2021,133217-38P,13867.0,rewarding,0.0,,,
1211,174039-67T,47.23,09-Jun-2021,108851-77P,1700.0,dominant,99.0,0.523261189460754,0.522615492343903,0.539555728435516
1212,179167-96T,47.59,30-Aug-2021,148982-59P,124.0,rewarding,32.0,0.50638473033905,0.515603840351105,0.536506772041321
1213,127451-98T,48.32,23-Sep-2021,122436-37P,120.0,rewarding,17.0,0.511152744293213,0.521740317344666,0.532419443130493
1214,179467-66T,48.44,31-Aug-2021,44481-61P,895.0,rewarding,14.0,0.534799695014954,0.532277524471283,0.546694695949554
1215,181367-92T,48.48,26-Oct-2021,88540-48P,1609.0,dominant,127.0,0.502870976924896,0.512551605701447,0.53369951248169
1216,176854-69T,48.89,20-Jul-2021,88217-02P,2320.0,rewarding,65.0,0.514861822128296,0.515093207359314,0.536371171474457
1217,183055-87T,49.17,08-Nov-2021,40954-06P,664967.0,affiliative,90.0,0.529461145401001,0.526131451129913,0.545567750930786
1218,163948-78T,49.33,27-Jan-2021,45570-16P,2560.0,affiliative,202.0,0.511054217815399,0.521184504032135,0.54062432050705
1219,166221-73T,49.40,04-Feb-2021,192874-78P,15643.0,dominant,0.0,,,
1220,174819-79T,49.51,22-Jun-2021,72891-10P,509.0,affiliative,41.0,0.515674889087677,0.521919786930084,0.541543781757355
1221,167005-00T,49.58,18-Feb-2021,60298-84P,194.0,dominant,7.0,0.527133822441101,0.53181803226471,0.547772586345673
1222,167010-67T,49.58,18-Feb-2021,106060-24P,2090.0,dominant,11.0,0.511540353298187,0.514915883541107,0.53312212228775
1223,163899-46T,49.59,27-Feb-2021,44307-91P,1691.0,rewarding,110.0,0.514988005161285,0.51792573928833,0.535528481006622
1224,165736-54T,49.62,02-Mar-2021,40544-11P,12488.0,rewarding,276.0,0.512658059597015,0.519211888313294,0.539499163627625
1225,185064-04T,49.99,14-Dec-2021,196660-81P,1159.0,,29.0,0.524894535541534,0.516775071620941,0.540140569210053
1226,174992-41T,49.99,13-Aug-2021,42852-07P,107701.0,rewarding,0.0,,,
1227,176067-73T,49.99,06-May-2021,100424-17P,1872.0,rewarding,275.0,0.50128960609436,0.51673173904419,0.534177899360657
1228,169017-67T,50.03,23-Mar-2021,221328-10P,2300.0,affiliative,36.0,0.535368382930756,0.530216753482819,0.550111174583435
1229,170305-84T,50.62,14-Apr-2021,44318-53P,3834.0,affiliative,0.0,,,
1230,137805-22T,50.69,19-Nov-2021,52611-40P,,,49.0,0.527020394802094,0.527234435081482,0.545220494270325
1231,177265-27T,50.71,27-Jul-2021,116804-89P,14078.0,dominant,57.0,0.520789384841919,0.518571734428406,0.536717772483826
1232,177322-06T,50.73,28-Jul-2021,118593-10P,1550.0,rewarding,42.0,0.509503602981567,0.512164831161499,0.529846847057343
1233,177357-97T,50.73,28-Jul-2021,132147-01P,2518.0,rewarding,15.0,0.514979660511017,0.520280778408051,0.540566802024841
1234,175942-54T,50.85,22-Sep-2021,49287-88P,1512.0,dominant,1.0,0.573104798793793,0.530068874359131,0.555254101753235
1235,180123-67T,50.89,15-Sep-2021,42257-80P,42301.0,affiliative,12.0,0.521302819252014,0.519273340702057,0.538450241088867
1236,174015-37T,50.89,28-Sep-2021,32450-59P,156.0,,7.0,0.529020667076111,0.516498148441315,0.547292113304138
1237,180971-20T,50.94,30-Sep-2021,221693-95P,3537.0,dominant,502.0,0.502647280693054,0.515080571174622,0.531332790851593
1238,179461-36T,51.01,02-Sep-2021,52804-54P,1148.0,rewarding,0.0,,,
1239,180854-65T,51.45,13-Oct-2021,146044-45P,273.0,rewarding,14.0,0.514748573303223,0.522009551525116,0.539393782615662
1240,181773-01T,51.51,15-Oct-2021,80336-89P,3694.0,dominant,17.0,0.533376932144165,0.518985271453857,0.548065423965454
1241,184634-92T,51.64,22-Oct-2021,96230-08P,227752.0,dominant,0.0,,,
1242,184209-04T,51.96,18-Nov-2021,35618-32P,1455.0,affiliative,204.0,0.523263096809387,0.516069650650024,0.535947263240814
1243,167007-70T,52.06,17-Feb-2021,134290-90P,2853.0,dominant,79.0,0.519375145435333,0.521467328071594,0.540593564510346
1244,133298-11T,52.07,07-Apr-2021,43469-65P,4440.0,rewarding,563.0,0.505416989326477,0.514795064926148,0.534381866455078
1245,182972-71T,52.17,22-Nov-2021,44215-57P,1021.0,dominant,8.0,0.511085450649262,0.519572794437408,0.531829059123993
1246,166163-32T,52.25,03-Feb-2021,79150-60P,1128.0,dominant,63.0,0.515667676925659,0.518043875694275,0.540623247623444
1247,180827-92T,52.59,28-Sep-2021,191491-03P,12647.0,rewarding,78.0,0.517270982265472,0.518006980419159,0.536193609237671
1248,177863-41T,52.66,21-Apr-2021,210263-59P,2131.0,affiliative,91.0,0.511808812618256,0.514997363090515,0.530726909637451
1249,187188-04T,53.17,22-Dec-2021,41373-10P,31872.0,dominant,171.0,0.513186156749725,0.517707645893097,0.536915183067322
1250,174434-32T,53.38,16-Jun-2021,176727-97P,41148.0,,99.0,0.51189535856247,0.51561164855957,0.536175608634949
1251,180428-68T,53.46,10-Sep-2021,141052-69P,563.0,rewarding,9.0,0.521608769893646,0.530405461788178,0.547224819660187
1252,176743-72T,53.79,14-Jul-2021,176302-00P,1142.0,dominant,172.0,0.507482051849365,0.517348229885101,0.53373110294342
1253,172312-93T,53.79,18-May-2021,195259-51P,5321.0,rewarding,289.0,0.515216290950775,0.51756352186203,0.535026848316193
1254,182822-23T,54.00,14-Dec-2021,206051-68P,2583.0,dominant,5.0,0.514057278633118,0.520186841487885,0.530182301998138
1255,169587-19T,54.60,31-Mar-2021,157913-38P,2145.0,rewarding,21.0,0.532194495201111,0.526395678520203,0.548323452472687
1256,155088-37T,54.84,13-Apr-2021,96131-08P,284653.0,affiliative,185.0,0.528144538402557,0.518473207950592,0.544351875782013
1257,181049-32T,55.22,01-Oct-2021,207690-94P,230.0,dominant,6.0,0.53266054391861,0.528544008731842,0.547327935695648
1258,179864-83T,55.95,16-Nov-2021,193034-89P,19652.0,,517.0,0.514062464237213,0.517547845840454,0.533294022083283
1259,175505-23T,56.04,30-Jun-2021,83912-14P,2715.0,rewarding,87.0,0.52011913061142,0.522827863693237,0.539066731929779
1260,182225-53T,56.16,25-Oct-2021,214925-23P,1233.0,rewarding,1.0,0.542416214942932,0.529724657535553,0.537197649478912
1261,183685-96T,56.29,18-Nov-2021,127550-17P,1334.0,affiliative,194.0,0.501498639583588,0.512421727180481,0.525637030601502
1262,188146-54T,56.97,01-Dec-2021,20179-72P,68026.0,rewarding,89.0,0.522069036960602,0.516057908535004,0.542964279651642
1263,174395-71T,57.49,15-Jun-2021,176077-99P,20262.0,dominant,82.0,0.511506915092468,0.518615007400513,0.534249246120453
1264,174385-63T,57.49,15-Jun-2021,108589-15P,104.0,dominant,2.0,0.509596705436707,0.512461245059967,0.54046893119812
1265,185160-43T,57.55,15-Dec-2021,176566-78P,1348.0,affiliative,204.0,0.512623965740204,0.517915666103363,0.532940089702606
1266,174359-26T,57.57,11-Jun-2021,181995-49P,796.0,affiliative,14.0,0.50945121049881,0.515143215656281,0.528516888618469
1267,168201-28T,58.01,10-Mar-2021,47644-39P,170.0,affiliative,1.0,0.549420952796936,0.532116174697876,0.561554372310638
1268,171953-83T,58.12,11-May-2021,99434-26P,546.0,affiliative,14.0,0.518380522727966,0.513770282268524,0.534948289394379
1269,180106-30T,58.52,15-Sep-2021,199836-19P,404.0,rewarding,142.0,0.510883748531342,0.517368495464325,0.532428205013275
1270,169583-05T,58.74,30-Mar-2021,117698-86P,1.0,dominant,0.0,,,
1271,174472-39T,58.75,27-Apr-2021,117431-11P,612.0,dominant,2.0,0.516719222068787,0.502628862857819,0.528004109859467
1272,176828-86T,59.00,20-Jul-2021,65161-99P,2144.0,affiliative,410.0,0.526027977466583,0.520330965518951,0.540484189987183
1273,185218-03T,59.43,25-Aug-2021,151058-35P,421.0,rewarding,20.0,0.533373713493347,0.520763278007507,0.539240956306458
